21-01547,2304,02/19/21 2303,Assist Other Police Agency (Noise Violation),Main St Court Apartments,Administrative Sanction
21-01567,0952,02/17/21 1530-02/19/21 0952,Hit & Run Collision,Motor Pool,Pending
21-01573,1300,02/11/21 2030-02/19/2021 1300,MV Theft,Center for the Arts Parking Garage,Pending
21-01586,2323,02/19/21 2323,Consumption of Marijuana,Independence Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01588,0002,02/20/21 0002,Assist Other Agency (Loud Party),One Easton Apartments,Administrative Sanction
21-01591,0035,02/20/21 0035,Assist Other Agency (Loud Party),Wilber St,Administrative Sanction
21-01593,0108,02/20/21 0108,Possession of Marijuana,ROTC,Civil Assessment/Administrative Sanction
21-01594,0108,02/20/21 0108,Assist Other Agency (Disorderly Conduct),Wilber St,Administrative Sanction
21-01595,0111,02/20/21 0111,Assist Other Agency (Loud Party),Cleveland Ave,Pending
21-01597,0215,02/20/21 0215,Underage Consumption,Russell C,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01633,0020,02/21/21 0020,Underage Consumption,Harrington E,Administrative Sanction
21-01635,0041,02/21/21 0041,Assist Other Agency (Loud Party),Main Street Court Apartments,Administrative Sanction
21-01636,0052,02/21/21 0052,Assist Other Agency (Loud Party/Unlawful Gathering ),Main Street Court Apartments,Administrative Sanction
20-01639,0118,02/21/21 0118,Underage Consumption,Ray Street B,Administrative Sanction
21-01670,1821,02/21/21 1500,Suicide (Attempt),Smyth Hall,Pending
21-01671,1931,02/21/21 1910,Harassment,UDPD,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01688,1316,02/12/21 - 02/22/21,Burglary/Theft,Fintech Building,Pending
Incident #,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
21-01708,0026,02/23/21 0026,Assist Other Agency (Unlawful Gathering),S College Ave,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01757,0816,02/24/21                    0816,Trespas /Fugitive,Newark Regional Transportation Center,Excpetionally Clear
21-01788,2108,02/24/21          2108,Possession of Marijuana,Rodney C Residence Hall,Civil Assessment
Incident #,Time Reported,Date/Time Occurred,Description,Location,Disposition
21-01835,2358,02/25/21                2358,Assist Other Agency                    (Loud Party),Choate St,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01841,0126,02/26/21                     0126,Assist Other Agency                    (Unlawful Gathering),E Main St,Administrative Sanction
21-01842,0209,02/26/21                 0209,Underage Consumption/Disorderly Conduct,Perkins Student Center,Administrative Sanction
21-01895,2117,02/26/21 2117,Receiving Stolen Property,Harrington C,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01907,0102,02/27/21 0102,Assist Other Agency (Disorderly Conduct/Underage Consumption),S. Main St,Administrative Sanction
21-01908,0110,02/27/21 0110,Assist Other Agency (Noise Violation/Possession of Marijuana/Underage Consumption),Main St Courtyard Apartments,Administrative Sanction
21-01927,1611,02/27/21 1608,Disorderly Conduct/Public Intoxication,Wawa,Pending
21-01948,2318,02/27/21 2318,Assit Other Agency (Noise Violation),Hamlet Wy,Administrative Sanction
21-01953,2358,02/27/21 2358,Disorderly Conduct,Klondike Kate's,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-01961,0100,02/28/21 0100,Underage Consumption,South Academy Residence Hall,Administrative Sanction
21-01996,2322,02/28/21 2322,Assist Other Agency (Noise Violation),School Lane Garden Apartments,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02023,1407,03/01/21                 1407,Possession of Marijuana,Brown Hall,Civil Assessment
21-02041,2204,03/01/21                 2204,Robbery/Malicious Interference of an Emergency Call/ Breach of Release,Courtyard Marriott,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02049,0900,03/02/21 0900,Trespass,Independence Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02130,1942,03/02/21 1100-1700,Theft,Trabant University Center,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02169,1622,03/04/21 1620,Trespass,Perkins Student Center,Exceptionally Clear
21-02172,1800,03/04/21  1800,Trespass,Smyth Hall,Arrest
21-02187,2237,03/04/21 2237,Assist Other Agency (Loud Party),W Main St,Administrative Sanction
21-02189,2304,03/04/21 2304,Assist Other Agency (Loud Party),E Main St,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02193,0110,03/05/21 0110,Offensive Touching/ Disorderly Conduct/Underage Consumption,Redding Hall,Arrest
21-02196,0110,03/05/21 0110,Underage Consumption,Redding Hall,Administrative Sanction
21-02210,1024,02/27/21- 03/04/21,Motor Vehicle Collision (Hit & Run),University Courtyard Apartments,Pending
21-02230,1952,03/05/21 1952,Possession of Drug Paraphernalia,UD Parking Lot 55,Administrative Sanction
21-02249,2345,03/05/21 2345,Disorderly Conduct,N College Ave/Ray St,Excpetionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02259,0324,03/06/21 0324,Underage Consumption,S College Ave/Kells Ave,Civil Assessment
21-02290,1942,03/06/21 1942,Trespass,Kent Hall,Exceptionally Clear
21-02306,2332,03/06/21 2332,Assist Other Agency (Noise Violation),Veterans Dr,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02307,0015,03/07/21 0015,Assist Other Agency (Noise Violation),Veterans Dr,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02442,1625,02/22/21 0800 02/24/21 1800,MV Collision (Hit & Run),UD Parking Lot 10,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02464,0118,3/10/21 0115,Underage Consumption,Smyth Hall,Administrative Sanction
21-02471,0806,03/08/21 0730- 03/10/21 0806,Burglary,FinnTech Site,Pending
2-002505,0806,03/08/21 0730- 03/10/21 0806,Theft,FinnTech Site,Pending
21-02490,1312,03/10/21 1312,Trespass,Perkins Student Center,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02523,0809,03/10/21 2318,Theft,Thomas McKean Hall,Pending
21-02562,1925,03/11/21 1925,Assist Other Agency (Noise Violation),Wollaston Ave,Administrative Sanction
21-02567,2036,03/11/21 2036,Underage Possession,Ashley Rd/ S Chapel St,Administrative Sanction
21-02578,2255,03/11/21 2255,Criminal Impersonation/ Traffic Offenses,S Chapel St/E Delaware Ave,t Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02584,0002,03/12/21 0002,Assist Other Agency (Noise Violation),Benny St,Administrative Sanction
21-02589,0050,03/12/21 0050,DUI,Scholar Dr/S Chapel St,Arrest
21-02615,1401,03/12/21 1530,Trespass/Trespass with Intent to Peer or Peer,Innovation Way,Pending
21-02635,2026,03/12/21 2025,Trespass,Kent Hall,Administrative Sanction
21-02636,2036,03/12/21 1900-2000,Trespass/Theft,James Smith Hall,Pending
21-02648,2350,03/12/21 2355,Assist Other Agency                     (Loud Noise),E Cleveland Ave,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02681,1323,03/13/21 1323,Receiving Stolen Property,University Courtyard Apts,Administrative Sanction
21-02693,1353,03/12/21 1700 - 03/13/21 1350,Damaged Property,Hullihen Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02723,0033,03/14/21 0030,Trespass/Underage Possession,New Castle Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02798,1246,03/15/21 1246,Trespass,UD Lot 31,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02852,0023,03/17/21 0023,Assist Other Agency                  (Unlawful Gathering),E Park Place,Administrative Sanction
21-02885,1633,03/14/21 1900 - 03/17/2021 1630,MV Collision                                   (Hit & Run),UD Lot 55,Service Clear
21-02901,2135,03/15/21 1200 - 03/17/21 2130,Harassment,Smyth Hall,Pending
21-02915,2320,03/17/21 2315,Assist Other Police Agency                                 (Resisting Arrest),W Main St,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02966,2127,02/28/21 0200-0500,Sexual Assault,University of Delaware,Pending
21-02967,2201,03/18/21 2159,Assist Other Police Agency (Noise Violation),New London Rd,Administrative Sanction
21-02973,0014,03/19/21 0010,Trespass,Newark Regional Transportation Center (Exterior),Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-02973,0014,03/19/21 0010,Trespass,Newark Regional Transportation Center,Exceptionally Clear
21-02975,0056,03/19/21 0050,Assist Other Police Agency  (Unlawful Gathering),New London Rd,Administrative Sanction
21-03001,1652,03/19/21 1652,Robbery/Assault/Conspiracy/Endangering the Welfare of a child,Redding Hall,Pending
21-03022,2356,03/19/21 2356,DUI/ Drug Possession,E Park Pl/Academy St,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03023,0008,03/20/21 0008,Assist Other Agency (Unlawful Gathering),Dallas Ave,Administrative Sanction
21-03032,0200,03/20/21 0200,Assist Other Agency (Unlawful Gathering),Manuel St,Administrative Sanction
21-03051,1322,03/19/21 1700-03/20/21 1322,MV Collision (Hit & Run),Lot 31,Pending
21-03076,1934,03/20/21 1934,Damaged Property,UDPD,Pending
21-03088,2350,03/20/21 2350,Assist Other Agency (Loud Noise),S Main St,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03089,0023,03/21/21 0023,Assist Other Agency (Robbery),Benny St,Service Clear
21-03090,0124,03/21/21 0124,Underage Consumption,Redding Hall,Administrative Sanction
21-03093,0404,03/21/21 0404,Possession of Marijuana/Underage Possession,University Courtyard Apts,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03144,1341,03/19/21 0700 - 03/22/21 1341,Theft,Pencader Dining Hall,Pending
21-03148,1531,03/22/21 0700-1530,Damaged Property,Russell Hall C,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03211,2217,03/23/21 1900-2130,Theft,Russell Hall C,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03218,0218,03/24/21 0218,DUI,S Main St/ W Park Pl,Arrest
Incident #,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
21-03319,1308,03/25/21 2300 - 03/26/21 1200,Theft,University Courtyard Apts,Pending
21-03326,1628,03/26/21 1628,Receiving Stolen Property,E Delaware Ave,Administrative Sanction
21-03352,2224,03/26/21 2224,Assist Other Agency (Loud Party),Dallas Ave,Administrative Sanction
21-03353,2257,03/26/21 2257,Assist Other Agency (Unlawful Gathering),The Waverly Apts,Administrative Sanction
21-03354,2316,03/26/21 2316,Assist Other Agency (Unlawful Gathering),S College Ave,Administrative Sanction
Incident #,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
21-03360,0107,03/27/21 0107,Underage Consumption,Harrington Turf Field,Administrative Sanction
21-03362,0120,03/27/21 0120,Assist Other Agency ( Loud Party),Unit Block E. Cleveland Avenue,Administrative Sanction
21-03368,0155,03/27/21 0155,Disorderly Conduct,Harrington Turf Field,Administrative Sanction
21-03369,0202,03/27/21 0202,Underage Consumption,Allison Hall (Exterior),Arrest
21-03371,0232,03/27/21 0332,Damaged Property,Lane Hall (Interior),Pending
213428,0004,03/27/21 0004,Assist Other Agency (Unlawful Gathering),200 Block W. Main Street,Administrative Sanction
21-03439,0333,03/27/21 0333,Underage Consumption,Independence East (Interior),Administrative Sanction
21-03443,0509,03/27/21 0509,DUI/Underage Consumption,Sypherd Hall Fire Lane,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03446,0740,03/28/21 0730,Trespass,Maintenance Center,Pending
21-03459,1739,03/28/21 0030 - 0100,Theft,University Courtyard Apts,Pending
21-03469,2202,03/28/21 2202,Damaged Property,Harrington Hall B,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03504,1850,03/29/21                 1850,MV Collision    (Hit & Run),Rust Ice Arena,Pending
21-03507,1943,03/25/21                 0500,Sexual Assault,George Read Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03618,0945,03/31/21 2100-04/01/21 0900,Theft,University Courtyard Apts,Pending
21-03637,1901,04/01/21 1901,Assist Other Agency (Unlawful Gathering),W Main St,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03698,2334,04/02/21                 2334,Assist Other Agency       (Loud Party),Kershaw St/Cleveland Ave,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03709,0417,04/03/21                 0417,Public Intoxication,Graham Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03762,1825,03/27/21-04/04/21,Theft,University Courtyard Apartments,Pending
21-03763,1848,03/27/21-04/04/21,Theft,Sypherd Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03813,2123,04/05/21 1939,Harassment,Academy St,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
21-03829,04/06/21,0938,04/05/21 0000 - 04/06/21 0938,Graffiti,Harrington A,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03862,0104,04/07/21 0056,Disorderly Conduct,Sussex Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-03934,0044,04/09/21 0044,Assist Other Agency (Trespass/Damaged Property),Tyre Ave,Administrative Sanction
21-03989,1723,04/09/21 1723,DUI/Possession of Marijuana,S Chapel St/ Contenintal St,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-04011,0111,04/10/21 0101,Assist Other Police Agency (Unlawful Gathering),Prospect Ave,Administrative Sanction
21-04022,0621,04/10/21 0621,Damaged Property,Russell C,Administrative Sanction
21-04056,1636,04/10/21 1636,Assist Other Police Agency (Loud Party),S Chapel St,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-04102,0126,04/11/21 0126,Underage Consumption,Harrington Turf Area,Administrative Sanction
21-04129,1852,04/11/21 0800 - 1838,MV Collision      (Hit & Run),Lot 55,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-04148,0818,04/12/21 0818,Graffiti,The Biden Institute,Pending
21-04181,1630,04/10/21 2130,Trespass,Harter Hall,Administrative Sanction
21-04190,2221,04/12/21 2221,Possession of Marijuana,Delaware Ave/Tyre Ave,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-04228,2001,04/13/21                            2001,Trespass,Trabant University Center,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
21-04253,1149,04/13/21 0700-04/14/21 1149,Graffiti,Maintenance Shop,Pending
Incident #,Time Reported,Date/Time Occurred,Description,Location,Disposition
21-04312,1745,04/15/21 1743,Theft/Damaged PropertyPossession of Burglar Tools/Controlled Substance/Trespass,Lot 52,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
